พ.ศ.,เม.ย.,พ.ค.,มิ.ย.,ก.ค.,ส.ค.,ก.ย.,ต.ค.,พ.ย.,ธ.ค.,ม.ค.,ก.พ.,มี.ค.,"รวม
(ล้าน ลบ.ม.)",station_id,station_name,source_file
2557,214.34,179.88,106.93,104.27,631.08,"1,851.64",922.03,656.10,173.94,183.27,145.08,160.74,"5,329.30",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2558,157.16,181.44,181.44,231.55,209.17,386.91,635.14,186.11,210.47,203.56,205.11,208.22,"2,996.28",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2559,248.83,247.10,188.70,204.99,266.98,"2,888.42","4,946.83","1,718.69",182.13,182.13,167.82,183.17,"11,425.80",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2560,181.44,908.38,"1,634.58","2,966.15","4,063.75","4,050.78","6,076.93","3,974.19",449.61,318.02,261.90,307.07,"25,192.79",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2561,415.76,419.52,445.22,731.24,"1,239.32","1,588.07",500.00,277.69,190.88,200.53,193.36,185.99,"6,387.59",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2562,202.18,216.35,180.75,149.21,210.17,"1,714.18",370.28,166.49,196.65,227.75,184.90,179.28,"3,998.18",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2563,207.46,226.93,200.78,179.50,173.12,226.42,"1,341.26",274.68,204.81,229.26,197.54,219.85,"3,681.62",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2564,204.35,183.83,174.45,262.30,169.67,"3,271.87","6,613.03","3,192.24",226.86,209.72,185.35,167.96,"14,861.62",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2565,151.33,388.55,212.23,846.23,"2,964.32","4,686.44","7,289.53","1,887.00",414.63,215.21,166.11,192.39,"19,413.97",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2566,182.15,192.00,179.04,161.68,146.12,943.16,"4,155.38","2,348.85",183.51,166.80,170.88,203.41,"9,032.97",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2567,193.97,226.80,199.58,763.26,"2,129.33","3,539.29","4,668.97","1,374.97",,,,,"13,096.17",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
ค่าเฉลี่ย,197.97,562.35,739.31,703.61,"1,146.42","2,932.07","4,252.50","2,090.09",360.32,202.14,219.58,240.08,"13,646.42",C.13,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.13 ท้ายเขื่อนเจ้าพระยา อ.สรรพยา จ.ชัยนาท,trend_C.13.pdf
2537,2.71,31.77,95.79,123.42,176.48,343.15,76.68,16.32,14.71,7.14,5.11,4.36,897.65,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2538,4.26,19.87,26.51,90.59,351.55,492.06,197.38,29.49,8.82,6.07,4.69,7.09,"1,238.37",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2539,10.00,50.68,53.28,45.79,76.35,522.02,155.23,113.30,13.04,6.15,4.09,5.37,"1,055.27",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2540,10.33,10.35,12.68,63.93,117.53,216.61,203.61,16.86,7.15,3.76,2.41,1.40,666.61,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2541,1.95,14.58,44.01,125.34,146.78,115.78,62.68,16.37,8.52,3.78,2.34,1.68,543.81,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2542,16.84,214.06,129.13,58.55,243.08,380.55,248.09,121.72,35.67,12.08,9.00,5.45,"1,474.22",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2543,18.70,312.37,237.30,204.57,178.44,243.92,139.92,43.93,17.07,12.18,7.97,13.08,"1,429.45",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2544,10.06,45.31,94.06,41.01,497.61,223.71,318.12,71.40,17.45,12.82,5.69,4.36,"1,341.59",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2545,5.00,41.90,95.77,27.16,150.19,"1,220.50",179.19,75.96,24.27,15.62,15.55,16.16,"1,867.27",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2546,11.17,11.96,65.53,61.40,108.01,487.99,116.75,16.46,7.84,5.97,8.17,2.75,904.01,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2547,4.32,40.62,145.66,206.48,292.49,311.49,36.39,17.64,2.87,0.80,0.11,0.01,"1,058.87",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2548,1.28,6.34,30.02,74.74,61.37,316.14,95.33,32.92,13.03,8.28,8.91,9.22,657.56,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2549,9.35,55.47,29.03,92.28,150.71,295.81,563.67,23.41,7.77,5.32,3.47,3.38,"1,239.68",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2550,15.15,45.82,56.33,31.53,150.84,213.99,507.31,41.54,18.08,11.63,11.77,4.72,"1,108.71",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2551,22.88,119.08,126.19,72.63,97.41,485.03,288.08,225.85,33.49,15.12,15.09,19.96,"1,520.79",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2552,21.25,129.08,88.74,102.25,53.19,261.79,272.17,26.67,12.05,12.89,5.32,4.26,989.67,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2553,2.54,7.39,21.96,104.95,481.62,446.20,317.77,49.99,20.46,12.08,6.41,10.83,"1,482.20",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2554,11.85,77.12,117.78,150.87,466.65,867.90,377.60,51.03,18.24,15.50,10.23,10.11,"2,174.88",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2555,12.02,59.45,84.94,57.59,67.14,232.43,62.72,15.48,11.13,7.02,5.17,3.87,618.96,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2556,1.86,8.77,33.54,112.05,121.91,406.06,216.13,25.96,7.56,3.80,2.10,1.96,941.71,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2557,4.22,20.58,22.40,66.00,89.93,166.79,78.95,36.12,6.26,8.77,4.16,3.97,508.14,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2558,24.12,23.29,20.37,46.42,55.25,96.91,87.53,22.41,17.90,16.30,7.06,3.46,421.04,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2559,17.87,14.82,27.05,111.14,140.41,282.25,145.07,196.06,26.40,22.45,20.17,39.36,"1,043.05",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2560,40.59,321.08,172.09,378.43,247.03,233.98,687.86,70.81,32.29,22.84,23.36,16.31,"2,246.69",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2561,15.76,123.65,103.08,129.01,106.87,197.17,55.17,15.13,8.47,5.58,10.86,11.14,781.88,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2562,1.09,4.11,13.37,5.60,74.83,97.41,1.63,1.23,1.44,3.21,2.38,3.84,210.14,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2563,11.18,5.38,11.24,36.79,220.91,206.04,250.64,54.27,4.50,4.83,6.16,9.04,820.97,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2564,27.09,40.60,26.29,65.10,39.73,644.70,308.81,45.11,15.00,7.36,9.04,15.60,"1,244.42",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2565,36.77,58.42,45.67,217.17,284.24,610.33,589.05,44.97,25.01,11.82,8.94,17.16,"1,949.57",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2566,4.68,8.42,15.90,22.68,16.03,332.78,413.96,75.26,8.99,7.74,5.60,10.12,922.16,Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2567,11.07,28.26,33.53,133.91,227.19,524.26,226.01,19.97,,,,,"1,204.20",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
ค่าเฉลี่ย,12.56,64.08,68.19,97.52,175.49,365.05,235.12,53.12,14.85,9.63,7.71,8.67,"1,111.98",Kh.58A,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.58A บ้านฟากเลย อ.เมือง จ.เลย,trend_Kh.58A.pdf
2537,14.69,92.18,698.65,667.13,686.68,"2,016.97","1,019.11",315.86,97.94,17.67,2.64,10.29,"5,639.80",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2538,9.01,48.99,35.57,30.06,685.74,"2,608.65","1,652.95",671.23,226.45,26.14,11.25,16.71,"6,022.75",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2539,34.40,110.31,116.44,93.53,244.96,796.05,"1,638.22",863.52,245.45,25.83,5.95,24.31,"4,198.98",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2540,38.28,18.90,14.18,33.91,243.83,598.74,735.89,376.25,43.02,0.00,0.00,0.00,"2,103.02",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2541,1.64,10.39,8.09,207.16,198.83,448.42,465.01,89.14,30.85,0.00,0.00,0.00,"1,459.52",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2542,12.42,83.75,206.98,157.35,271.53,642.52,861.32,842.61,596.97,61.34,24.04,35.72,"3,796.55",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2543,24.10,215.25,423.84,395.94,443.15,728.01,827.95,679.34,169.03,40.73,39.18,135.07,"4,121.59",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2544,22.15,253.11,452.29,365.56,761.06,"1,388.30","1,154.08",829.13,314.99,34.26,13.11,27.80,"5,615.84",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2545,11.18,73.79,243.25,215.82,472.21,"2,446.11","2,026.30",913.58,529.99,125.68,30.10,78.92,"7,166.91",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2546,28.24,6.77,74.87,189.57,322.18,611.29,848.43,169.29,8.69,0.00,19.54,7.79,"2,286.66",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2547,0.00,76.51,344.08,350.68,546.27,567.05,784.91,97.63,11.35,0.00,0.10,0.00,"2,778.58",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2548,0.00,0.00,101.83,128.66,401.12,846.34,"1,356.42",764.56,76.04,1.24,0.00,2.32,"3,678.54",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2549,5.84,168.17,817.95,644.25,565.75,"1,986.00","3,578.82",737.54,47.36,6.15,0.00,0.00,"8,557.83",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2550,0.00,451.65,276.83,333.37,330.04,636.22,871.27,439.02,37.97,22.85,62.44,62.97,"3,524.62",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2551,40.37,169.81,258.26,257.51,457.07,601.20,783.44,657.27,223.55,133.53,84.60,139.19,"3,805.80",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2552,33.54,93.46,311.99,464.66,332.16,460.96,738.48,386.21,17.73,18.45,5.58,3.81,"2,867.02",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2553,31.10,9.65,0.00,0.00,463.13,816.19,851.21,696.34,140.62,11.30,9.64,198.34,"3,227.53",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2554,118.89,473.07,548.20,642.54,"1,995.92","3,136.53","3,155.32",810.48,145.28,180.43,214.44,211.75,"11,632.86",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2555,4.80,209.60,435.46,304.89,395.29,649.77,670.29,210.45,93.72,4.21,33.07,7.13,"3,018.66",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2556,0.00,0.16,61.02,134.79,457.42,561.77,826.85,339.07,6.24,0.00,0.00,0.00,"2,387.33",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2557,0.00,0.00,72.50,174.51,476.99,688.86,473.46,225.26,43.65,0.00,0.00,0.00,"2,155.23",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2558,0.00,0.00,0.00,39.04,134.10,174.39,149.71,7.68,0.00,0.00,0.00,0.00,504.93,Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2559,0.00,0.00,0.00,210.84,376.46,603.72,843.37,480.74,17.68,8.40,0.00,0.00,"2,541.21",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2560,0.00,243.11,382.96,456.55,685.22,825.30,"1,357.15",783.30,98.37,47.04,19.41,6.51,"4,904.90",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2561,50.79,113.82,138.13,280.45,444.07,524.42,582.70,126.46,2.44,17.71,28.93,7.88,"2,317.82",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2562,0.00,9.29,48.07,58.66,213.65,608.67,96.55,13.66,0.00,0.00,0.00,0.00,"1,048.55",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2563,0.00,0.00,0.00,0.06,169.47,416.93,488.01,240.48,55.03,0.00,0.00,0.00,"1,369.97",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2564,0.00,0.00,0.00,113.93,116.84,537.71,909.39,666.77,128.00,0.96,0.00,0.00,"2,473.61",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2565,0.00,181.18,142.75,273.20,538.50,802.78,"1,198.91",496.26,96.13,7.82,0.00,0.00,"3,737.53",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2566,0.00,0.00,0.00,0.00,0.00,303.05,956.13,709.65,266.16,0.00,0.00,0.00,"2,234.98",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2567,0.00,0.00,0.00,0.00,210.86,886.83,"1,109.45",473.96,,,,,"2,681.10",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
ค่าเฉลี่ย,16.05,103.76,207.14,240.82,447.65,934.43,"1,063.39",487.96,125.69,26.39,20.13,32.55,"3,705.97",Y.17,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.17 สามง่าม อ.สามง่าม จ.พิจิตร,trend_Y.17.pdf
2537,22.17,106.57,117.38,207.55,"1,586.37",914.19,256.44,89.22,52.19,15.06,9.29,7.43,"3,383.84",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2538,23.44,67.43,18.86,57.60,"1,298.36","1,253.31",429.61,258.00,83.36,43.96,31.17,26.29,"3,591.39",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2539,28.92,64.81,70.37,65.04,413.79,521.03,251.20,97.15,47.63,15.05,8.94,9.66,"1,593.58",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2540,15.27,21.14,13.67,98.29,277.15,470.26,311.99,61.69,22.52,9.23,4.75,4.27,"1,310.23",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2541,16.73,18.87,20.89,36.23,85.03,405.09,68.88,24.85,13.95,6.45,4.04,4.73,705.76,Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2542,18.00,63.24,76.06,49.81,284.02,915.24,267.90,129.75,34.77,13.58,30.93,47.55,"1,930.86",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2543,39.44,154.24,128.04,203.92,335.61,517.74,234.84,112.46,30.41,14.73,9.46,64.26,"1,845.16",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2544,19.80,81.07,62.81,265.97,"1,003.66",580.46,292.60,154.98,40.61,21.24,13.04,12.64,"2,548.88",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2545,20.08,191.74,113.28,90.61,612.81,"1,171.42",371.02,205.30,104.45,26.68,13.05,14.53,"2,934.97",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2546,20.42,23.40,22.91,81.62,420.25,883.73,139.90,40.75,17.16,11.77,6.38,4.71,"1,672.99",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2547,19.81,21.44,198.82,196.94,329.15,789.73,133.44,39.74,44.02,56.83,43.35,50.62,"1,923.89",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2548,17.81,20.70,26.78,119.39,422.55,998.24,478.66,236.73,45.56,20.25,13.07,35.51,"2,435.26",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2549,31.54,268.37,95.83,172.18,844.91,"1,039.25",403.51,82.65,28.11,16.87,10.01,8.96,"3,002.18",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2550,33.29,142.58,85.92,43.67,261.58,332.74,364.93,48.35,17.94,12.07,11.42,11.83,"1,366.33",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2551,14.75,72.60,75.63,196.97,578.76,638.13,281.13,131.99,32.53,11.57,6.43,7.28,"2,047.77",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2552,11.26,36.30,85.20,116.37,184.15,325.30,177.70,42.29,1.68,0.34,0.94,3.99,985.51,Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2553,1.76,12.55,1.47,36.36,725.23,619.59,144.53,49.65,20.16,16.84,5.50,11.51,"1,645.16",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2554,33.54,457.95,587.21,591.94,"1,791.25",951.37,549.40,119.16,47.47,26.31,25.09,19.49,"5,200.17",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
